City,Price(P),Change(P),Price(D),Change(D)
Champhai,103.39 ₹/L,  0.00,92.27 ₹/L,  0.00
Kolasib,101.96 ₹/L,+ 0.11,90.77 ₹/L,+ 0.09
Lawngtlai,103.37 ₹/L,  0.00,92.25 ₹/L,  0.00
Lunglei,103.37 ₹/L,  0.00,92.26 ₹/L,  0.00
Mamit,102.77 ₹/L,- 0.46,91.45 ₹/L,- 0.73
Saiha,103.34 ₹/L,  0.00,92.24 ₹/L,  0.00
Serchhip,103.37 ₹/L,  0.00,92.26 ₹/L,  0.00
