City,Price(P),Change(P),Price(D),Change(D)
Bastar,101.11 ₹/L,- 2.23,95.07 ₹/L,- 1.18
Dhamtari,99.89 ₹/L,- 1.00,93.84 ₹/L,+ 0.01
Durg,99.78 ₹/L,- 0.87,93.72 ₹/L,+ 0.39
Jashpur,100.44 ₹/L,- 1.18,94.38 ₹/L,- 0.18
Korba,99.37 ₹/L,- 1.37,93.33 ₹/L,- 0.35
Mahasamund,99.88 ₹/L,- 1.55,93.82 ₹/L,- 0.54
Raipur,99.44 ₹/L,- 0.95,93.39 ₹/L,+ 0.06
Rajnandgaon,100.12 ₹/L,- 0.77,94.06 ₹/L,+ 0.23
Surguja,100.31 ₹/L,- 1.24,94.25 ₹/L,- 0.23
